ID,Gender,Firstname,Middle,Lastname,Address,City,State,Zipcode,Telephone,Birthday,Email
2390,male,Lonnie,V,Daugherty,4978 Cheshire Road,New Haven,CT,06510,203-432-3554,1943/10/03,Lonnie.V.Daugherty@dodgit.com
2391,male,Ryan,E,Mattoon,1974 Tori Lane,Draper,UT,84020,801-572-0640,1948/05/25,Ryan.E.Mattoon@dodgit.com
2392,female,Donna,R,Walker,3587 Glory Road,Nashville,TN,37210,931-674-8295,1951/12/06,Donna.R.Walker@spambob.com
2393,female,Paula,P,Mann,883 Heritage Road,Terra Bella,CA,93270,559-782-5644,1977/10/31,Paula.P.Mann@dodgit.com
2394,male,Christopher,B,Bennett,534 Rubaiyat Road,Traverse City,MI,49684,231-631-4636,1957/02/06,Christopher.B.Bennett@spambob.com
2395,male,Manuel,D,Stockman,1247 Coolidge Street,Beach,MT,58621,406-877-1688,1979/12/29,Manuel.D.Stockman@pookmail.com
2396,male,Jeffrey,M,Dantonio,730 Cedar Street,Corning,AR,72422,870-857-5879,1975/10/12,Jeffrey.M.Dantonio@pookmail.com
2397,male,James,J,Scott,533 Filbert Street,Fort Washington,PA,19034,610-795-9763,1981/06/28,James.J.Scott@pookmail.com
2398,male,Clyde,B,Green,840 Garrett Street,Philadelphia,PA,19108,267-989-8913,1979/01/23,Clyde.B.Green@pookmail.com
2399,female,Mary,K,Deluca,4318 Pin Oak Drive,Des Moines,IA,50309,563-232-1792,1979/06/23,Mary.K.Deluca@trashymail.com
2400,female,Victoria,M,Roy,1670 Villa Drive,Elkhart,IN,46516,574-539-8097,1971/07/24,Victoria.M.Roy@mailinator.com
